x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg
0.30681047,2.4216204,-0.089002684,-0.046229627,7.514677,1.7199345,0.0,0.0
0.30305633,2.4213216,-0.08430405,-0.0685087,7.943809,1.7155743,0.0,0.0
0.2975751,2.4202456,-0.0929321,-0.055179346,8.330411,1.4471455,0.0,0.0
0.29133788,2.4157338,-0.0635782,-0.097397275,8.72212,1.6410847,0.0,0.0
0.28016433,2.394956,-0.18734975,-0.28249255,9.128648,1.6146902,0.0,0.0
0.26679048,2.362506,-0.1865995,-0.30130106,9.531637,1.6110792,0.0,0.0
0.25459749,2.325749,-0.14592329,-0.31199598,9.959784,1.7863938,0.0,0.0
0.24485627,2.285778,-0.112292334,-0.3070777,10.43722,2.012718,0.0,0.0
0.23751612,2.2427282,-0.1183422,-0.3269362,10.939083,2.0057428,0.0,0.0
0.23233986,2.197092,-0.12486299,-0.34894612,11.439213,1.9988387,0.0,0.0
0.22951946,2.149057,-0.105151415,-0.39643127,11.906723,1.7880204,0.0,0.0
0.22732744,2.100917,-0.14880788,-0.40738314,12.382887,1.978988,0.0,0.0
0.22588949,2.053562,-0.10348717,-0.43238673,12.849109,1.7875288,0.0,0.0
0.22577123,2.007,-0.0566952,-0.44228464,13.265506,1.5708243,0.0,0.0
0.21950379,1.9708881,-0.24827409,-0.32976195,13.661071,1.5873942,0.0,0.0
0.19730969,1.9456639,-0.583808,-0.25931028,14.059885,1.601573,0.0,0.0
0.16777182,1.9210252,-0.5795947,-0.280787,14.459615,1.5980469,0.0,0.0
0.12669487,1.8850088,-0.9010026,-0.4376304,14.854613,1.5641818,0.0,0.0
0.07779064,1.8393043,-0.93615836,-0.43772337,15.2113285,1.3486531,0.0,0.0
0.028833294,1.7895528,-0.8893994,-0.4694365,15.578651,1.5503472,0.0,0.0
-0.019518757,1.7351115,-0.88935566,-0.4883943,15.9656315,1.5471472,0.0,0.0
-0.06866284,1.6757454,-0.9379075,-0.5221013,16.320673,1.3272508,0.0,0.0
-0.11721258,1.6130849,-0.90727174,-0.5203383,16.681147,1.5345118,0.0,0.0
-0.15265122,1.5397835,-0.52959406,-0.65101594,17.060408,1.5149039,0.0,0.0
-0.16777793,1.4575182,-0.17534155,-0.6883017,17.437418,1.505216,0.0,0.0
-0.1639082,1.3770254,0.20129187,-0.6413011,17.815819,1.5193138,0.0,0.0
-0.15141134,1.2990245,0.19826119,-0.6644513,18.195156,1.516301,0.0,0.0
-0.13391285,1.2338619,0.34188518,-0.4804598,18.568007,1.4923724,0.0,0.0
-0.11411457,1.177968,0.29868037,-0.5013903,18.966703,1.6626441,0.0,0.0
-0.09647741,1.1215273,0.24728851,-0.53627783,19.414625,1.8827674,0.0,0.0
-0.08070345,1.0645754,0.25110492,-0.56082475,19.884281,1.8770638,0.0,0.0
-0.07433929,1.00852,-0.045471765,-0.55512005,20.344484,1.8219061,0.0,0.0
-0.07705746,0.9531226,-0.04512543,-0.5438217,20.76077,1.5692576,0.0,0.0
-0.08120213,0.8956567,-0.041482154,-0.56420845,21.152525,1.5659496,0.0,0.0
-0.086331084,0.83441794,-0.038819987,-0.583769,21.54346,1.5626621,0.0,0.0
-0.09202623,0.76895213,-0.037528943,-0.60281783,21.93358,1.5593951,0.0,0.0
-0.09895687,0.69916433,-0.08651255,-0.62442225,22.293753,1.3583496,0.0,0.0
-0.105128385,0.6258941,-0.03885395,-0.62866044,22.667263,1.5843451,0.0,0.0
-0.10418825,0.53788126,0.16454795,-0.80590844,23.06951,1.6175947,0.0,0.0
-0.097754195,0.43858802,0.14552411,-0.8557146,23.439222,1.3852923,0.0,0.0
-0.090411566,0.33564463,0.14234456,-0.87728447,23.785206,1.3830142,0.0,0.0
-0.08235292,0.2322341,0.122169174,-0.8712507,24.166613,1.6050389,0.0,0.0
-0.07416229,0.12985076,0.08343999,-0.87163943,24.602293,1.8277715,0.0,0.0
-0.0666667,0.028744422,0.038170677,-0.8873249,25.086601,2.0109372,0.0,0.0
-0.062585354,-0.02817767,0.14044105,-0.36914587,25.316158,-2.3275719,1.0,1.0
